Target,RFMS_Cluster,CustomerId
1,0,CustomerId_3052
0,1,CustomerId_1858
1,0,CustomerId_748
1,0,CustomerId_2769
0,1,CustomerId_4229
1,0,CustomerId_3417
1,0,CustomerId_709
1,0,CustomerId_5046
1,0,CustomerId_1979
1,0,CustomerId_1353
1,0,CustomerId_403
1,0,CustomerId_4851
1,0,CustomerId_4689
0,1,CustomerId_3233
1,0,CustomerId_3877
1,0,CustomerId_3193
1,0,CustomerId_7327
1,0,CustomerId_1270
1,0,CustomerId_2888
1,0,CustomerId_7479
1,0,CustomerId_3196
1,0,CustomerId_1070
1,0,CustomerId_3671
0,1,CustomerId_1114
1,0,CustomerId_3410
1,0,CustomerId_1996
1,0,CustomerId_1759
1,0,CustomerId_2393
1,0,CustomerId_3844
1,0,CustomerId_4300
0,1,CustomerId_2915
1,0,CustomerId_1900
1,0,CustomerId_2283
0,1,CustomerId_3642
1,0,CustomerId_3457
1,0,CustomerId_4944
1,0,CustomerId_3069
0,1,CustomerId_3111
1,0,CustomerId_4119
1,0,CustomerId_1846
1,0,CustomerId_1583
0,1,CustomerId_3882
1,0,CustomerId_3310
0,1,CustomerId_656
1,0,CustomerId_4379
0,1,CustomerId_699
1,0,CustomerId_7323
1,0,CustomerId_2360
1,0,CustomerId_1528
1,0,CustomerId_3321
1,0,CustomerId_5259
1,0,CustomerId_5030
1,0,CustomerId_3977
1,0,CustomerId_4092
1,0,CustomerId_5032
0,1,CustomerId_1676
1,0,CustomerId_4133
0,1,CustomerId_1227
1,0,CustomerId_2078
1,0,CustomerId_3495
0,1,CustomerId_776
0,2,CustomerId_909
0,1,CustomerId_2671
1,0,CustomerId_1212
1,0,CustomerId_1359
1,0,CustomerId_2471
1,0,CustomerId_2275
0,1,CustomerId_3758
0,1,CustomerId_4870
1,0,CustomerId_5246
1,0,CustomerId_3721
1,0,CustomerId_944
1,0,CustomerId_2170
1,0,CustomerId_4130
0,1,CustomerId_1472
1,0,CustomerId_1184
1,0,CustomerId_3118
0,1,CustomerId_4315
1,0,CustomerId_651
1,0,CustomerId_4648
1,0,CustomerId_5276
0,1,CustomerId_4059
1,0,CustomerId_3625
1,0,CustomerId_4383
1,0,CustomerId_1028
1,0,CustomerId_2973
1,0,CustomerId_2893
0,1,CustomerId_4113
1,0,CustomerId_4734
1,0,CustomerId_5006
1,0,CustomerId_3404
1,0,CustomerId_1841
1,0,CustomerId_1408
1,0,CustomerId_2751
0,1,CustomerId_3048
1,0,CustomerId_2311
0,1,CustomerId_3150
1,0,CustomerId_3090
1,0,CustomerId_2570
1,0,CustomerId_474
1,0,CustomerId_2896
0,1,CustomerId_4011
0,1,CustomerId_5073
1,0,CustomerId_4106
1,0,CustomerId_4617
1,0,CustomerId_3680
0,1,CustomerId_1034
1,0,CustomerId_4016
1,0,CustomerId_1570
0,1,CustomerId_4428
1,0,CustomerId_2374
1,0,CustomerId_1835
1,0,CustomerId_1153
1,0,CustomerId_4895
1,0,CustomerId_697
1,0,CustomerId_3735
0,1,CustomerId_3549
0,1,CustomerId_4438
1,0,CustomerId_1729
1,0,CustomerId_742
1,0,CustomerId_4578
1,0,CustomerId_4395
0,1,CustomerId_2214
1,0,CustomerId_4373
0,1,CustomerId_1064
1,0,CustomerId_4001
1,0,CustomerId_4929
0,1,CustomerId_3535
0,1,CustomerId_594
0,1,CustomerId_1089
1,0,CustomerId_4946
0,1,CustomerId_1246
0,1,CustomerId_341
0,1,CustomerId_912
1,0,CustomerId_1356
0,1,CustomerId_3890
1,0,CustomerId_2722
1,0,CustomerId_3189
0,1,CustomerId_4908
1,0,CustomerId_3790
1,0,CustomerId_3846
1,0,CustomerId_746
1,0,CustomerId_5267
1,0,CustomerId_4025
0,1,CustomerId_775
1,0,CustomerId_3432
0,1,CustomerId_5022
1,0,CustomerId_3629
1,0,CustomerId_476
1,0,CustomerId_1543
1,0,CustomerId_1455
1,0,CustomerId_1597
1,0,CustomerId_4609
1,0,CustomerId_4045
1,0,CustomerId_4433
1,0,CustomerId_3548
1,0,CustomerId_1376
1,0,CustomerId_4103
0,1,CustomerId_977
1,0,CustomerId_991
0,1,CustomerId_3817
1,0,CustomerId_2488
0,1,CustomerId_3431
1,0,CustomerId_2558
1,0,CustomerId_4226
1,0,CustomerId_1991
1,0,CustomerId_3898
0,1,CustomerId_4774
0,1,CustomerId_3399
1,0,CustomerId_3520
1,0,CustomerId_1495
0,1,CustomerId_4191
1,0,CustomerId_2956
1,0,CustomerId_2435
0,1,CustomerId_3422
1,0,CustomerId_992
1,0,CustomerId_1082
1,0,CustomerId_2140
1,0,CustomerId_2920
0,1,CustomerId_329
0,1,CustomerId_1805
1,0,CustomerId_4652
1,0,CustomerId_861
1,0,CustomerId_1502
1,0,CustomerId_1724
1,0,CustomerId_321
0,1,CustomerId_1257
0,1,CustomerId_2683
1,0,CustomerId_422
0,1,CustomerId_4247
1,0,CustomerId_2560
1,0,CustomerId_3476
0,1,CustomerId_3392
1,0,CustomerId_2561
1,0,CustomerId_416
1,0,CustomerId_1478
1,0,CustomerId_12
1,0,CustomerId_2173
1,0,CustomerId_1972
1,0,CustomerId_4038
0,1,CustomerId_4645
1,0,CustomerId_1377
1,0,CustomerId_1984
1,0,CustomerId_3793
1,0,CustomerId_7405
0,1,CustomerId_1965
1,0,CustomerId_1635
1,0,CustomerId_2250
0,1,CustomerId_2963
1,0,CustomerId_4453
1,0,CustomerId_1888
0,1,CustomerId_2086
1,0,CustomerId_5118
0,1,CustomerId_3634
0,1,CustomerId_2644
1,0,CustomerId_1514
1,0,CustomerId_3263
0,1,CustomerId_4943
0,1,CustomerId_4179
1,0,CustomerId_2105
1,0,CustomerId_3696
1,0,CustomerId_1978
0,1,CustomerId_1477
1,0,CustomerId_1612
1,0,CustomerId_5129
1,0,CustomerId_1773
0,1,CustomerId_1002
1,0,CustomerId_1634
1,0,CustomerId_4941
1,0,CustomerId_3577
1,0,CustomerId_1295
0,1,CustomerId_734
1,0,CustomerId_4825
0,1,CustomerId_2758
1,0,CustomerId_7474
0,1,CustomerId_3650
1,0,CustomerId_1219
1,0,CustomerId_853
1,0,CustomerId_2969
1,0,CustomerId_829
1,0,CustomerId_1357
1,0,CustomerId_7404
1,0,CustomerId_1830
1,0,CustomerId_1529
0,1,CustomerId_3971
0,1,CustomerId_1622
1,0,CustomerId_5056
0,1,CustomerId_4473
0,1,CustomerId_4832
0,1,CustomerId_5272
1,0,CustomerId_768
1,0,CustomerId_3318
1,0,CustomerId_3183
1,0,CustomerId_1629
0,1,CustomerId_605
1,0,CustomerId_645
1,0,CustomerId_4107
0,1,CustomerId_5175
1,0,CustomerId_2067
0,1,CustomerId_5229
1,0,CustomerId_7334
1,0,CustomerId_382
0,1,CustomerId_4237
1,0,CustomerId_2555
0,1,CustomerId_470
1,0,CustomerId_379
0,1,CustomerId_4791
1,0,CustomerId_870
1,0,CustomerId_1692
0,1,CustomerId_3711
0,1,CustomerId_3003
0,1,CustomerId_4347
1,0,CustomerId_4531
1,0,CustomerId_3287
1,0,CustomerId_2874
1,0,CustomerId_3215
1,0,CustomerId_2677
1,0,CustomerId_3542
1,0,CustomerId_5048
1,0,CustomerId_4061
1,0,CustomerId_545
1,0,CustomerId_3004
1,0,CustomerId_3559
1,0,CustomerId_1008
1,0,CustomerId_574
1,0,CustomerId_4266
1,0,CustomerId_1038
1,0,CustomerId_3360
1,0,CustomerId_2712
1,0,CustomerId_5004
1,0,CustomerId_4755
1,0,CustomerId_1839
0,1,CustomerId_1554
1,0,CustomerId_3331
0,1,CustomerId_2773
1,0,CustomerId_4799
1,0,CustomerId_3729
1,0,CustomerId_4097
0,1,CustomerId_3453
1,0,CustomerId_3314
1,0,CustomerId_3736
1,0,CustomerId_5120
1,0,CustomerId_1287
1,0,CustomerId_3647
1,0,CustomerId_3051
1,0,CustomerId_1217
0,1,CustomerId_4877
1,0,CustomerId_779
0,1,CustomerId_2750
1,0,CustomerId_2545
1,0,CustomerId_946
1,0,CustomerId_1459
1,0,CustomerId_1942
0,1,CustomerId_4279
1,0,CustomerId_1524
1,0,CustomerId_3032
1,0,CustomerId_679
1,0,CustomerId_7418
1,0,CustomerId_7403
0,1,CustomerId_7458
1,0,CustomerId_2880
1,0,CustomerId_3085
0,1,CustomerId_1276
1,0,CustomerId_573
1,0,CustomerId_3814
1,0,CustomerId_2731
1,0,CustomerId_4030
1,0,CustomerId_3125
1,0,CustomerId_998
1,0,CustomerId_4471
1,0,CustomerId_4803
1,0,CustomerId_4228
1,0,CustomerId_4906
1,0,CustomerId_1499
0,1,CustomerId_759
0,1,CustomerId_3279
1,0,CustomerId_1703
1,0,CustomerId_823
0,1,CustomerId_3230
1,0,CustomerId_2786
1,0,CustomerId_5045
0,1,CustomerId_2363
1,0,CustomerId_2943
0,1,CustomerId_3102
1,0,CustomerId_2302
0,1,CustomerId_1131
1,0,CustomerId_4242
1,0,CustomerId_5226
1,0,CustomerId_3282
0,1,CustomerId_4482
1,0,CustomerId_3347
1,0,CustomerId_2397
1,0,CustomerId_2831
1,0,CustomerId_2008
1,0,CustomerId_1516
1,0,CustomerId_3654
1,0,CustomerId_495
1,0,CustomerId_4003
1,0,CustomerId_1623
1,0,CustomerId_1907
1,0,CustomerId_5201
1,0,CustomerId_4365
1,0,CustomerId_3719
1,0,CustomerId_885
1,0,CustomerId_802
1,0,CustomerId_5200
1,0,CustomerId_3291
0,1,CustomerId_7463
1,0,CustomerId_3782
1,0,CustomerId_2985
1,0,CustomerId_2950
1,0,CustomerId_5185
1,0,CustomerId_2855
1,0,CustomerId_5001
0,1,CustomerId_2782
1,0,CustomerId_1479
1,0,CustomerId_2610
1,0,CustomerId_3074
1,0,CustomerId_511
1,0,CustomerId_1981
1,0,CustomerId_414
1,0,CustomerId_2376
1,0,CustomerId_4435
1,0,CustomerId_1717
0,1,CustomerId_3204
1,0,CustomerId_5094
1,0,CustomerId_2875
1,0,CustomerId_3943
1,0,CustomerId_2927
1,0,CustomerId_412
1,0,CustomerId_5009
1,0,CustomerId_3812
1,0,CustomerId_2995
1,0,CustomerId_3984
1,0,CustomerId_3925
1,0,CustomerId_5210
1,0,CustomerId_3557
1,0,CustomerId_1487
1,0,CustomerId_1738
1,0,CustomerId_2019
1,0,CustomerId_5263
1,0,CustomerId_2501
1,0,CustomerId_3485
1,0,CustomerId_4845
1,0,CustomerId_3038
1,0,CustomerId_2762
1,0,CustomerId_4495
1,0,CustomerId_4280
1,0,CustomerId_2192
1,0,CustomerId_1974
1,0,CustomerId_2298
0,1,CustomerId_4152
1,0,CustomerId_3271
1,0,CustomerId_1321
0,1,CustomerId_3124
1,0,CustomerId_359
0,1,CustomerId_3494
1,0,CustomerId_2156
1,0,CustomerId_3479
1,0,CustomerId_1271
1,0,CustomerId_3516
0,1,CustomerId_1768
1,0,CustomerId_666
1,0,CustomerId_4763
1,0,CustomerId_1719
0,1,CustomerId_7447
1,0,CustomerId_429
1,0,CustomerId_3012
1,0,CustomerId_4932
1,0,CustomerId_2169
0,1,CustomerId_843
0,1,CustomerId_3599
1,0,CustomerId_4864
0,1,CustomerId_2997
1,0,CustomerId_2935
1,0,CustomerId_4125
1,0,CustomerId_1059
0,1,CustomerId_1709
1,0,CustomerId_1194
1,0,CustomerId_978
0,1,CustomerId_5171
1,0,CustomerId_3906
1,0,CustomerId_4457
1,0,CustomerId_2506
1,0,CustomerId_5189
1,0,CustomerId_4841
1,0,CustomerId_3973
1,0,CustomerId_917
0,1,CustomerId_7459
