TransactionId,BatchId,AccountId,SubscriptionId,CustomerId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,Amount,Value,TransactionStartTime,PricingStrategy,FraudResult
TransactionId_98258,BatchId_16120,AccountId_3027,SubscriptionId_3197,CustomerId_3452,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,15000,15000,2019-01-11T18:28:25Z,2,0
TransactionId_105422,BatchId_8737,AccountId_4841,SubscriptionId_3829,CustomerId_727,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100,100,2019-01-11T18:29:01Z,2,0
TransactionId_15387,BatchId_86408,AccountId_2261,SubscriptionId_3842,CustomerId_2674,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,50000,50000,2019-01-11T18:29:05Z,2,0
TransactionId_120385,BatchId_68408,AccountId_2704,SubscriptionId_2026,CustomerId_3124,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000,2000,2019-01-11T18:29:06Z,2,0
TransactionId_128727,BatchId_102892,AccountId_397,SubscriptionId_2528,CustomerId_727,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000,2000,2019-01-11T18:30:26Z,2,0
TransactionId_132901,BatchId_94926,AccountId_1488,SubscriptionId_814,CustomerId_1858,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_1,10000,10000,2019-01-11T18:30:27Z,2,0
TransactionId_13878,BatchId_50036,AccountId_4841,SubscriptionId_3829,CustomerId_3124,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100,100,2019-01-11T18:30:32Z,2,0
TransactionId_124634,BatchId_101049,AccountId_4841,SubscriptionId_3829,CustomerId_727,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100,100,2019-01-11T18:31:27Z,2,0
TransactionId_72555,BatchId_97065,AccountId_4841,SubscriptionId_3829,CustomerId_1858,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:31:41Z,2,0
TransactionId_84846,BatchId_8750,AccountId_1301,SubscriptionId_586,CustomerId_1663,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2019-01-11T18:32:27Z,2,0
TransactionId_63472,BatchId_84767,AccountId_4841,SubscriptionId_3829,CustomerId_1663,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2019-01-11T18:32:45Z,2,0
TransactionId_4511,BatchId_45825,AccountId_1488,SubscriptionId_814,CustomerId_1858,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_1,5000,5000,2019-01-11T18:33:47Z,2,0
TransactionId_10066,BatchId_85021,AccountId_3355,SubscriptionId_2890,CustomerId_3788,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,2000,2000,2019-01-11T18:33:51Z,2,0
TransactionId_93439,BatchId_71135,AccountId_3355,SubscriptionId_2890,CustomerId_3788,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,2100,2100,2019-01-11T18:34:54Z,2,0
TransactionId_7016,BatchId_44891,AccountId_4841,SubscriptionId_3829,CustomerId_3788,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-105,105,2019-01-11T18:35:50Z,2,0
TransactionId_134750,BatchId_19452,AccountId_4483,SubscriptionId_1010,CustomerId_4944,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-11T18:35:50Z,2,0
TransactionId_96058,BatchId_60140,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2019-01-11T18:36:07Z,2,0
TransactionId_65028,BatchId_118231,AccountId_1488,SubscriptionId_814,CustomerId_1858,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_1,690,690,2019-01-11T18:36:10Z,2,0
TransactionId_7885,BatchId_35628,AccountId_2325,SubscriptionId_3304,CustomerId_2739,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2019-01-11T18:36:38Z,2,0
TransactionId_4526,BatchId_63677,AccountId_4841,SubscriptionId_3829,CustomerId_1858,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2019-01-11T18:37:11Z,2,0
TransactionId_81555,BatchId_12114,AccountId_4841,SubscriptionId_3829,CustomerId_4944,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-11T18:37:18Z,2,0
TransactionId_1294,BatchId_128780,AccountId_3944,SubscriptionId_3009,CustomerId_4392,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-11T18:38:24Z,2,0
TransactionId_45070,BatchId_93824,AccountId_397,SubscriptionId_2528,CustomerId_727,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2019-01-11T18:39:09Z,2,0
TransactionId_81437,BatchId_114666,AccountId_4841,SubscriptionId_3829,CustomerId_727,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2019-01-11T18:39:23Z,2,0
TransactionId_104338,BatchId_89240,AccountId_1159,SubscriptionId_2322,CustomerId_1516,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_1,10500,10500,2019-01-11T18:39:40Z,2,0
TransactionId_131206,BatchId_115921,AccountId_1567,SubscriptionId_164,CustomerId_1943,UGX,256,ProviderId_5,ProductId_1,airtime,ChannelId_3,10000,10000,2019-01-11T18:40:24Z,4,0
TransactionId_63140,BatchId_89200,AccountId_3944,SubscriptionId_3009,CustomerId_4392,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T18:40:34Z,2,0
TransactionId_108960,BatchId_19418,AccountId_4841,SubscriptionId_3829,CustomerId_4392,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:40:47Z,2,0
TransactionId_107452,BatchId_100661,AccountId_4841,SubscriptionId_3829,CustomerId_1943,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:40:50Z,2,0
TransactionId_9700,BatchId_76991,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,500,500,2019-01-11T18:41:38Z,2,0
TransactionId_57780,BatchId_50422,AccountId_3944,SubscriptionId_3009,CustomerId_4392,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,5000,5000,2019-01-11T18:41:47Z,2,0
TransactionId_12464,BatchId_19683,AccountId_2735,SubscriptionId_3275,CustomerId_3156,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,20000,20000,2019-01-11T18:43:09Z,2,0
TransactionId_40811,BatchId_70942,AccountId_2244,SubscriptionId_3476,CustomerId_2656,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_1,10000,10000,2019-01-11T18:43:12Z,2,0
TransactionId_104487,BatchId_119634,AccountId_1608,SubscriptionId_2553,CustomerId_1987,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,5000,5000,2019-01-11T18:43:25Z,2,0
TransactionId_15852,BatchId_91511,AccountId_4841,SubscriptionId_3829,CustomerId_1987,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250,250,2019-01-11T18:43:44Z,2,0
TransactionId_12644,BatchId_23523,AccountId_4841,SubscriptionId_3829,CustomerId_2656,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:44:10Z,2,0
TransactionId_17461,BatchId_55146,AccountId_2735,SubscriptionId_3275,CustomerId_3156,UGX,256,ProviderId_6,ProductId_13,utility_bill,ChannelId_3,18500,20255,2019-01-11T18:45:22Z,2,0
TransactionId_109974,BatchId_94611,AccountId_4841,SubscriptionId_3829,CustomerId_3156,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:45:45Z,2,0
TransactionId_66452,BatchId_80844,AccountId_2949,SubscriptionId_1300,CustomerId_3374,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,7000,7000,2019-01-11T18:46:13Z,2,0
TransactionId_76305,BatchId_70081,AccountId_225,SubscriptionId_188,CustomerId_549,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-11T18:46:31Z,2,0
TransactionId_59017,BatchId_79800,AccountId_4293,SubscriptionId_2598,CustomerId_4748,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-11T18:47:16Z,4,0
TransactionId_10580,BatchId_32652,AccountId_2949,SubscriptionId_1300,CustomerId_3374,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,5000,5000,2019-01-11T18:47:28Z,2,0
TransactionId_66318,BatchId_108621,AccountId_4841,SubscriptionId_3829,CustomerId_3374,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250,250,2019-01-11T18:47:48Z,2,0
TransactionId_111840,BatchId_36921,AccountId_225,SubscriptionId_188,CustomerId_549,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T18:48:15Z,2,0
TransactionId_102670,BatchId_89273,AccountId_4841,SubscriptionId_3829,CustomerId_4748,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-11T18:48:21Z,2,0
TransactionId_101654,BatchId_127134,AccountId_4841,SubscriptionId_3829,CustomerId_549,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:48:29Z,2,0
TransactionId_97926,BatchId_124079,AccountId_4377,SubscriptionId_1781,CustomerId_4834,UGX,256,ProviderId_3,ProductId_21,utility_bill,ChannelId_3,10000,11200,2019-01-11T18:48:50Z,1,0
TransactionId_37720,BatchId_16545,AccountId_225,SubscriptionId_188,CustomerId_549,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,6000,6000,2019-01-11T18:49:18Z,2,0
TransactionId_132800,BatchId_68852,AccountId_2276,SubscriptionId_1500,CustomerId_2689,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T18:49:31Z,2,0
TransactionId_51112,BatchId_68852,AccountId_2276,SubscriptionId_1500,CustomerId_2689,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T18:49:31Z,2,0
TransactionId_54726,BatchId_63939,AccountId_2244,SubscriptionId_3476,CustomerId_2656,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_1,5500,5500,2019-01-11T18:49:41Z,2,0
TransactionId_46528,BatchId_59965,AccountId_743,SubscriptionId_4120,CustomerId_1087,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-11T18:49:57Z,2,0
TransactionId_19011,BatchId_10714,AccountId_337,SubscriptionId_1616,CustomerId_667,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,20000,20000,2019-01-11T18:50:12Z,2,0
TransactionId_35356,BatchId_78062,AccountId_4841,SubscriptionId_3829,CustomerId_4834,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:50:20Z,2,0
TransactionId_36256,BatchId_24098,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_21,utility_bill,ChannelId_3,3000,3690,2019-01-11T18:50:44Z,2,0
TransactionId_53388,BatchId_55753,AccountId_4841,SubscriptionId_3829,CustomerId_2656,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2019-01-11T18:50:46Z,2,0
TransactionId_36096,BatchId_92988,AccountId_4377,SubscriptionId_1781,CustomerId_4834,UGX,256,ProviderId_3,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T18:51:10Z,1,0
TransactionId_134762,BatchId_1019,AccountId_4841,SubscriptionId_3829,CustomerId_2689,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:51:15Z,2,0
TransactionId_15439,BatchId_41665,AccountId_4840,SubscriptionId_3829,CustomerId_2689,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-11T18:51:16Z,2,0
TransactionId_121219,BatchId_44517,AccountId_4841,SubscriptionId_3829,CustomerId_4834,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:51:48Z,2,0
TransactionId_129798,BatchId_37831,AccountId_4377,SubscriptionId_1781,CustomerId_4834,UGX,256,ProviderId_3,ProductId_11,data_bundles,ChannelId_3,10000,10000,2019-01-11T18:52:39Z,1,0
TransactionId_109392,BatchId_101580,AccountId_743,SubscriptionId_4120,CustomerId_1087,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T18:52:40Z,2,0
TransactionId_57069,BatchId_53006,AccountId_1301,SubscriptionId_586,CustomerId_1663,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-11T18:52:43Z,2,0
TransactionId_80847,BatchId_37178,AccountId_3684,SubscriptionId_4251,CustomerId_4125,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000,2000,2019-01-11T18:52:48Z,2,0
TransactionId_33216,BatchId_133109,AccountId_4841,SubscriptionId_3829,CustomerId_1087,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:52:55Z,2,0
TransactionId_32246,BatchId_106974,AccountId_4841,SubscriptionId_3829,CustomerId_4125,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40,40,2019-01-11T18:53:06Z,2,0
TransactionId_1100,BatchId_119697,AccountId_4841,SubscriptionId_3829,CustomerId_4834,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:53:14Z,2,0
TransactionId_32081,BatchId_74126,AccountId_1159,SubscriptionId_2322,CustomerId_1516,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_1,10000,10000,2019-01-11T18:53:36Z,2,0
TransactionId_129268,BatchId_51753,AccountId_3684,SubscriptionId_4251,CustomerId_4125,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2019-01-11T18:53:48Z,2,0
TransactionId_37446,BatchId_108169,AccountId_2237,SubscriptionId_872,CustomerId_2649,UGX,256,ProviderId_3,ProductId_11,data_bundles,ChannelId_3,10000,10000,2019-01-11T18:53:57Z,1,0
TransactionId_122889,BatchId_78449,AccountId_4841,SubscriptionId_3829,CustomerId_1663,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-11T18:54:15Z,2,0
TransactionId_28232,BatchId_39279,AccountId_4841,SubscriptionId_3829,CustomerId_4125,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2019-01-11T18:54:18Z,2,0
TransactionId_125143,BatchId_118561,AccountId_4706,SubscriptionId_3090,CustomerId_5174,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,500,500,2019-01-11T18:54:24Z,4,0
TransactionId_138809,BatchId_100316,AccountId_4841,SubscriptionId_3829,CustomerId_1516,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:54:32Z,2,0
TransactionId_67282,BatchId_62050,AccountId_4841,SubscriptionId_3829,CustomerId_2649,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:54:34Z,2,0
TransactionId_128235,BatchId_21183,AccountId_4840,SubscriptionId_3829,CustomerId_1516,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-11T18:54:34Z,2,0
TransactionId_96309,BatchId_39863,AccountId_4377,SubscriptionId_1781,CustomerId_4834,UGX,256,ProviderId_3,ProductId_3,airtime,ChannelId_3,10000,10000,2019-01-11T18:55:14Z,1,0
TransactionId_42391,BatchId_17741,AccountId_1159,SubscriptionId_2322,CustomerId_1516,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_1,5500,5500,2019-01-11T18:55:28Z,2,0
TransactionId_43751,BatchId_48055,AccountId_4841,SubscriptionId_3829,CustomerId_5174,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2019-01-11T18:55:51Z,2,0
TransactionId_60088,BatchId_72099,AccountId_1832,SubscriptionId_3541,CustomerId_2223,UGX,256,ProviderId_3,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T18:56:22Z,1,0
TransactionId_106203,BatchId_106655,AccountId_4841,SubscriptionId_3829,CustomerId_4834,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:56:58Z,2,0
TransactionId_51447,BatchId_6306,AccountId_4841,SubscriptionId_3829,CustomerId_2223,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:57:01Z,2,0
TransactionId_126939,BatchId_1736,AccountId_1159,SubscriptionId_2322,CustomerId_1516,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_1,1000,1000,2019-01-11T18:57:17Z,2,0
TransactionId_36055,BatchId_107284,AccountId_1832,SubscriptionId_3541,CustomerId_2223,UGX,256,ProviderId_3,ProductId_3,airtime,ChannelId_3,10000,10000,2019-01-11T18:57:30Z,1,0
TransactionId_9415,BatchId_70267,AccountId_1346,SubscriptionId_652,CustomerId_1709,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,500,500,2019-01-11T18:57:46Z,2,0
TransactionId_135110,BatchId_77465,AccountId_1301,SubscriptionId_586,CustomerId_1663,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-11T18:57:59Z,2,0
TransactionId_93832,BatchId_40691,AccountId_4841,SubscriptionId_3829,CustomerId_1516,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2019-01-11T18:58:14Z,2,0
TransactionId_30930,BatchId_103416,AccountId_4841,SubscriptionId_3829,CustomerId_2223,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:58:48Z,2,0
TransactionId_62114,BatchId_123526,AccountId_1273,SubscriptionId_4631,CustomerId_1635,UGX,256,ProviderId_3,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T18:59:06Z,1,0
TransactionId_7218,BatchId_76746,AccountId_4841,SubscriptionId_3829,CustomerId_1663,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-11T18:59:15Z,2,0
TransactionId_13415,BatchId_114272,AccountId_721,SubscriptionId_4517,CustomerId_1064,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,4100,4100,2019-01-11T18:59:33Z,2,0
TransactionId_61257,BatchId_135933,AccountId_2498,SubscriptionId_466,CustomerId_2914,UGX,256,ProviderId_5,ProductId_21,utility_bill,ChannelId_3,19500,21285,2019-01-11T18:59:42Z,2,0
TransactionId_12699,BatchId_28714,AccountId_4841,SubscriptionId_3829,CustomerId_1635,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T18:59:43Z,2,0
TransactionId_72991,BatchId_66430,AccountId_743,SubscriptionId_4120,CustomerId_1087,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,6000,6000,2019-01-11T18:59:44Z,2,0
TransactionId_96733,BatchId_134174,AccountId_4840,SubscriptionId_3829,CustomerId_1635,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-11T18:59:45Z,2,0
TransactionId_118413,BatchId_58743,AccountId_1273,SubscriptionId_4631,CustomerId_1635,UGX,256,ProviderId_3,ProductId_3,airtime,ChannelId_3,10000,10000,2019-01-11T19:00:16Z,1,0
TransactionId_111003,BatchId_39974,AccountId_4440,SubscriptionId_457,CustomerId_4898,UGX,256,ProviderId_3,ProductId_10,airtime,ChannelId_1,10000,10000,2019-01-11T19:00:33Z,1,0
TransactionId_90294,BatchId_84988,AccountId_4377,SubscriptionId_1781,CustomerId_4834,UGX,256,ProviderId_3,ProductId_13,utility_bill,ChannelId_3,10000,11200,2019-01-11T19:00:35Z,1,0
TransactionId_16997,BatchId_53493,AccountId_4623,SubscriptionId_138,CustomerId_5090,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-11T19:00:56Z,2,0
TransactionId_104266,BatchId_69530,AccountId_4841,SubscriptionId_3829,CustomerId_4898,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T19:01:13Z,2,0
TransactionId_51053,BatchId_21560,AccountId_1832,SubscriptionId_3541,CustomerId_2223,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T19:01:16Z,2,0
TransactionId_104450,BatchId_12063,AccountId_4841,SubscriptionId_3829,CustomerId_4834,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T19:01:22Z,2,0
TransactionId_134666,BatchId_63525,AccountId_4841,SubscriptionId_3829,CustomerId_1635,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T19:01:40Z,2,0
TransactionId_22379,BatchId_26678,AccountId_2498,SubscriptionId_466,CustomerId_2914,UGX,256,ProviderId_5,ProductId_21,utility_bill,ChannelId_3,18000,19740,2019-01-11T19:02:12Z,2,0
TransactionId_115667,BatchId_84576,AccountId_1273,SubscriptionId_4631,CustomerId_1635,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,11000,11000,2019-01-11T19:02:26Z,2,0
TransactionId_99916,BatchId_95148,AccountId_4841,SubscriptionId_3829,CustomerId_2914,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T19:02:33Z,2,0
TransactionId_70749,BatchId_75757,AccountId_4840,SubscriptionId_3829,CustomerId_2914,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-11T19:02:35Z,2,0
TransactionId_3820,BatchId_95266,AccountId_397,SubscriptionId_2528,CustomerId_727,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,3000,3000,2019-01-11T19:04:06Z,2,0
TransactionId_52215,BatchId_38225,AccountId_337,SubscriptionId_1616,CustomerId_667,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,10000,10000,2019-01-11T19:04:52Z,2,0
TransactionId_97463,BatchId_3896,AccountId_4841,SubscriptionId_3829,CustomerId_727,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100,100,2019-01-11T19:05:08Z,2,0
TransactionId_92377,BatchId_112085,AccountId_4841,SubscriptionId_3829,CustomerId_667,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T19:06:11Z,2,0
TransactionId_2519,BatchId_99406,AccountId_4840,SubscriptionId_3829,CustomerId_667,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-11T19:06:13Z,2,0
TransactionId_127838,BatchId_24075,AccountId_337,SubscriptionId_1616,CustomerId_667,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T19:06:27Z,2,0
TransactionId_106323,BatchId_119952,AccountId_4841,SubscriptionId_3829,CustomerId_667,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T19:06:41Z,2,0
TransactionId_66603,BatchId_120031,AccountId_2192,SubscriptionId_4122,CustomerId_2599,UGX,256,ProviderId_3,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T19:07:38Z,1,0
TransactionId_101683,BatchId_55472,AccountId_4841,SubscriptionId_3829,CustomerId_2599,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T19:08:18Z,2,0
TransactionId_94887,BatchId_38457,AccountId_4840,SubscriptionId_3829,CustomerId_2599,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-11T19:08:20Z,2,0
TransactionId_125781,BatchId_100218,AccountId_2250,SubscriptionId_2530,CustomerId_2662,UGX,256,ProviderId_3,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T19:08:32Z,1,0
TransactionId_136125,BatchId_107020,AccountId_2192,SubscriptionId_4122,CustomerId_2599,UGX,256,ProviderId_3,ProductId_3,airtime,ChannelId_3,10000,10000,2019-01-11T19:08:34Z,1,0
TransactionId_137268,BatchId_26368,AccountId_3196,SubscriptionId_2674,CustomerId_3624,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_1,10000,10000,2019-01-11T19:08:36Z,2,0
TransactionId_51394,BatchId_18720,AccountId_337,SubscriptionId_1616,CustomerId_667,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,11000,11000,2019-01-11T19:09:10Z,2,0
TransactionId_135006,BatchId_53708,AccountId_4841,SubscriptionId_3829,CustomerId_2662,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T19:09:13Z,2,0
TransactionId_18850,BatchId_5394,AccountId_4841,SubscriptionId_3829,CustomerId_2599,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T19:10:03Z,2,0
TransactionId_88808,BatchId_82126,AccountId_3196,SubscriptionId_2674,CustomerId_3624,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_1,10000,10000,2019-01-11T19:10:36Z,2,0
TransactionId_71381,BatchId_21184,AccountId_2250,SubscriptionId_2530,CustomerId_2662,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,7000,7000,2019-01-11T19:10:56Z,2,0
TransactionId_104611,BatchId_41393,AccountId_4841,SubscriptionId_3829,CustomerId_3624,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-11T19:11:39Z,2,0
TransactionId_2372,BatchId_52378,AccountId_4840,SubscriptionId_3829,CustomerId_3624,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-11T19:11:40Z,2,0
TransactionId_114878,BatchId_15643,AccountId_4623,SubscriptionId_138,CustomerId_5090,UGX,256,ProviderId_6,ProductId_21,utility_bill,ChannelId_3,11000,12530,2019-01-11T19:12:34Z,2,0
TransactionId_110602,BatchId_89832,AccountId_3196,SubscriptionId_2674,CustomerId_3624,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_1,6000,6000,2019-01-11T19:13:10Z,2,0
TransactionId_136012,BatchId_11460,AccountId_2192,SubscriptionId_4122,CustomerId_2599,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,11000,11000,2019-01-11T19:13:22Z,2,0
TransactionId_115086,BatchId_116889,AccountId_2877,SubscriptionId_3344,CustomerId_3299,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,5000,5000,2019-01-11T19:13:40Z,2,0
TransactionId_123328,BatchId_62194,AccountId_4841,SubscriptionId_3829,CustomerId_3299,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250,250,2019-01-11T19:13:54Z,2,0
TransactionId_61724,BatchId_61703,AccountId_1233,SubscriptionId_3618,CustomerId_1594,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T19:14:08Z,2,0
TransactionId_3881,BatchId_61703,AccountId_1233,SubscriptionId_3618,CustomerId_1594,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-11T19:14:08Z,2,0
